osm_id,name,type
299372349,Sankt Sisinius,point
44536000,Basilica S.Sepolcro,polygon
549757918,Chiesa,point
731075659,Santuario del Pelingo,point
222273513,Chiesa della Concezione,polygon
2163549871,Chiesa di San Pietro in Vincoli,point
166785594,Chiesa di San Pietro Apostolo,polygon
202988409,Santa Maria in Cappella,polygon
1690948513,Chiesa Parrocchiale San Lorenzo,point
36687848,Santuariuo Monte Castoia Madonna del Clap,polygon
2159124169,Chiesa di Sant'Anna,point
1417413190,Chiesa di Valrovina,point
156596386,Chiesa di Maria Santissima Immacolata e San Rocco,polygon
76185002,Chiesa dei santi Giuliano e Basilissa,polygon
166060331,Chiesa del Santissimo Crocifisso,polygon
1569895056,Chiesetta di Arre,point
913816516,San Carlo,point
179316579,Chiesa del Sacro Cuore di Gesù,polygon
2151569001,Cappella di San Michele,point
121123112,Santa Maria in Ognina,polygon
167962062,San Luigi Gonzaga,polygon
1798042728,Chiesa di San Lorenzo,point
185773084,Chiesa di Sant'Antonio,polygon
180242614,San Domenico,polygon
860128992,Chiesa di San Francesco,point
137265878,N.S. di Lourdes,polygon
2312102484,Chiesa di Santa Croce,point
175495683,Chiesa San Giovanni,polygon
1608476156,Cappella degli Apini,point
692426480,Chiesa di Sant'Antonietto,point
194878019,Chiesa,polygon
1472133199,Chiesa di San Biagio,point
112306671,Abbazia di San Martino in Campo,polygon
47356089,Comunità degli Stimmatini di Sezano,polygon
448942049,Via Crucis 4: Jesus meets his mother,point
839293894,Chiesa San Giuseppe,point
1246358785,San Benedetto,point
1691281505,Madonna del Rosario,point
1409628509,chiesa Madre,point
186647911,Madonna del sagrato,polygon
189506325,chiesa sant'Angelo,polygon
2098659825,Chiesa di S.Antonio,point
49786667,Santi Pietro e Paolo,polygon
181808435,Chiesa di San Bernardo,polygon
78456881,Chiesa di Sant'Anna,polygon
42414083,Chiesa di San Giovanni dei Lebbrosi,polygon
1233927823,Chiesa della Madonna del Fuoco,point
59003772,Tredicesima Cappella,polygon
47373351,Chiesa di Fabio,polygon
102487263,Chiesa Nunziata,polygon
2076168204,San Sebastiano,point
206088695,Chiesa della Santissima Trinità,polygon
184781186,Chiesa di San Donato,polygon
1002343668,Cappella Pilotti,point
78215909,Pieve di Santa Maria in Tiberiaco,polygon
2060040716,Chiesetta del Ciclista,point
148983463,San Giovanni Bosco,polygon
211516675,chiesetta del Calvario,polygon
778895699,Chiesa di San Martino Vescovo,point
138254363,Chiesetta Santi Filippo e Giacomo,polygon
24443894,Parrocchia di Santa Maria dei Servi,polygon
41434773,Oratorio San Carlo,polygon
304086837,Chiesa di San Giuseppe,point
146650506,Chiesa Evangelica,polygon
2115074428,Sant'Anna,point
170569541,Chiesa di Sant'Anna,polygon
168210276,Chiesa di San Calimero,polygon
177505502,Duomo San Nicola di Bari,polygon
306027419,Madonna degli Angeli,point
2019864933,Santa Maria a piè di Chienti,point
45443080,Parrocchia Santa Maria Greca,polygon
2173139604,San Pio X,point
67005116,Oratorio San Dalmazio,polygon
140690233,San Giovanni Bosco,polygon
927302497,Chiesa della Purificazione,point
156503160,Chiesa di San Rocco,polygon
67115328,Chiesa di S. Pietro in Montorio,polygon
148749029,S.Maria Della Pioggia,polygon
996912546,Curia Generalizia Frati Minori Cappuccini,point
104276684,Chiesa S. Lucia,polygon
1851987561,icona San Vito,point
36685065,San Giorgio,polygon
158852142,Chiesa di San Pietro,polygon
1076786217,Chiesa Cristo Redentore,point
692430826,Chiesa di Santa Maria Goretti,point
144766803,Chiesa di San Siro,polygon
222427887,San Romano,polygon
2293620756,Chiesa S. Berardino,point
36686853,S. Remigio,polygon
138843118,Chiesa di San Sebastian,polygon
829121276,Cristo Divino Lavoratore,point
219409863,Chiesa di San Michele Arcangelo,polygon
1720566707,Chiesa Di Santa Barbara Eusebia,point
1737436331,Monastero di S.Biagio,point
2073952664,Chiesa di San Giovanni Battista,point
25933415,Madonna della Steccata,polygon
806153329,Chiesa di Santa Lucia,point
192297065,Santa Croce,polygon
191768111,Chiesa di Sant'Andrea,polygon
162609507,Chiesa di Santa Maria Alemanna,polygon
1538661630,Cimitero,point
1036114445,Chiesa Madonna del Devesio,point
867589388,cemetery,point
1653448413,Chiesa Parrocchiale San Donnino  e San Sebastiano,point
2024856337,Chiesa di Santa Limbania,point
218492750,San Pietro in Silki,polygon
201979267,Chiesa del Cristo,polygon
182488703,San Siro,polygon
36685119,Sant'Andrea Apostolo,polygon
185988244,Chiesa di San Francesco,polygon
222322062,Chiesa  Madonna del Carmine,polygon
138801674,Santi Apostoli,polygon
166127273,Concattedrale dei Santi Giovanni e Paolo,polygon
180157996,Madonna dei Prati,polygon
61884204,San Pietro Apostolo,polygon
55443941,Sant'Agostino,polygon
1198758854,Madonna di s. Calocero,point
142423105,San Pio X,polygon
1819821869,Chiesa Di San Vittore,point
174330398,San Michele,polygon
201294911,Santi Vitale e Compagni Martiri in Fovea,polygon
568095525,Chiesa del Suffragio,point
192297066,Chiesa Maria Ausiliatrice,polygon
144538927,Chiesa di Ramera,polygon
677294499,Chiesa della Madonna,point
1573468418,S. Eusebio,point
211479416,Chiesa Evangelica,polygon
198187851,Chiesa dei Santi Pietro e Paolo,polygon
175553026,Santa Maria Assunta,polygon
67244408,Chiesa San Giovanni Battista,polygon
174866874,San Pietro al Carmine,polygon
182685781,Chiesa di Sant'Andrea Apostolo,polygon
46181316,Chiesa di San Vicenzo in Prato,polygon
303744119,San Maria Maddalena,point
160099043,Chiesa,polygon
144987173,San Pietro,polygon
137844784,Chiesa di San Michele Arcangelo a Pusciano,polygon
182261041,San Martino,polygon
910662928,Madonna del Carmine,point
51078908,Chiesa Santissima Trinità,polygon
430542561,Chiesa Arcipretale San Giacomo Apostolo,point
76560585,Chiesa della Madonna del Giubino,polygon
-1607782,Santuario Madonna delle Laste,polygon
124948424,Santuario del Carmelo,polygon
220036912,Chiesa di Santa Caterina,polygon
341347985,Villa San Leonardo al Palco,point
137843434,Cappella Buisson (Madonna Di Oropa),polygon
36686168,S. Giovanni,polygon
-2851689,Chesa di San Francesco,polygon
149526906,San Giovanni Battista,polygon
217830749,Cappella della Congrega,polygon
189921377,Chiesa Santa Famiglia di Nazareth,polygon
58654869,Chiesa,polygon
739690119,Chiesetta di San Giovanni,point
36684452,Chiesa di Sant'Antonio,polygon
40681049,Santo Stefano,polygon
191228009,Chiesa del Corpus Domini,polygon
123000359,Chiesa di Santo Stefano,polygon
217865088,Chiesa,polygon
2203234282,Sala del Regno dei Testimoni di Geova,point
245884780,San Terenziano al Monte,point
73290585,Chiesa di San Bartolomeo,polygon
215561581,Chiesa di Santa Maria delle Scale,polygon
459533389,Pilun,point
82255123,San Paolo,polygon
52063509,Chiesa della SS. Trinità,polygon
204848980,Santa Giulia,polygon
194829799,Chiesa del Santissimo Corpo di Cristo,polygon
1833371106,Parrocchia di San Maurizio,point
575155506,San Matteo,point
72594166,Santuario del Santissimo Crocifisso,polygon
104909718,Chiesa di San Siro,polygon
196305627,Chiesa San Pietro in Culto,polygon
1314919677,Basilica Mauriziana,point
154856677,Chiesa del Redentore,polygon
2315600174,Cappella IX,point
162782625,Chiesetta di San Tommaso il Vecchio,polygon
197240178,Chiesa della Beata Maria Vergine,polygon
36685232,Madonna del Falt,polygon
79433115,Chiesa di San Gottardo,polygon
2189746049,Chiesa dei Santi Pietro e Paolo Apostoli,point
306479798,Chiesa Cristiana Evangelica,point
332784372,Beata Vergine del Carmine,point
160785979,Santa Eurosia,polygon
204443979,Chiesa Parrocchiale di Sant'Apollinare,polygon
61593675,San Giovanni di Dio,polygon
126527506,Congregazione Cristiana Dei Testimoni Di Geova,polygon
1666136904,Chiesa di Santa Maria Assunta,point
203501362,Cuba bizantina,polygon
35037741,Chiesa di San Benedetto,polygon
120672287,Santo Stefano,polygon
279792305,San Lorenzo in Fonte,point
1762636341,Chiesa del Purgatorio,point
127284631,Basilica di San Paolo a Ripa d'Arno,polygon
130051558,Santa Galla,polygon
140825622,Sant'Antonio Abate,polygon
149544675,Chiesa di San Paolo delle Abbadesse,polygon
1399778773,Chiesa dei Bianchi,point
140106270,Cimitero di Balsorano Vecchio,polygon
689522620,Maria SS. Addolorata,point
-1615528,Basilica Santa Maria Novella,polygon
604276823,Oratorio,point
79920500,Chiesa di S. Andrea al Pozzo Bianco,polygon
138918390,S. Toscana,polygon
160425095,San Bartolomeo,polygon
27947041,S. Maria Nascente,polygon
127965953,Chiesa dell'Annunziata,polygon
2121735784,San Rocco,point
36686924,Chiesa delle Sante Fosca e Maura,polygon
197265901,San Cristoforo,polygon
167014563,Basilica di Santa Maria in Vado,polygon
34848158,San Vito a Mare,polygon
141323757,Chiesa San Vitio,polygon
151616321,San Vittore Martire,polygon
166784899,Chiesa di San Michele Arcangelo,polygon
185058111,Sv. Andrej,polygon
94526540,Parrocchia Beato Andrea,polygon
102147498,Santuario della Madonna di Monte Leucio,polygon
109588290,S. Maria e Santi Nazario e Celso in Multedo,polygon
1351878426,Madonna di Lourdes,point
169595636,Cappelletta,polygon
154929246,Chiesa di Fossoli,polygon
253798817,Santuario della Madonna di Monte Berico,point
673004044,Chiesa di Sant'Angelo Magno,point
36687492,Santuario della Beata Vergine della Salute,polygon
36684901,Santa Maria Maggiore,polygon
63663144,Santa Caterina,polygon
2217369857,Corpo Potenza,point
172567358,San Paolo Apostolo,polygon
179951435,Cattedrale di Pergola,polygon
192771155,Chiesa di S. Sofia,polygon
131412315,Cappella di Nostra Signora Regina della Pace,polygon
1860473729,Chiesa di Caerano di San Marco,point
2149599821,Congregazione Figlie di NS Eucarestia,point
36686539,Chiesa di San Silvestro,polygon
132096353,Buon Pastore,polygon
472817284,Cappelletta,point
179575951,Chiesa degli Ottimati,polygon
200590280,Madonna della Neve,polygon
77253849,Sant'Ampelio,polygon
1363059768,B.V. Maria Assunta,point
1114945986,Chiesa di San Piero a Ema,point
127966284,Chiesa Sacro Cuore,polygon
151627484,Chiesa di Santa Croce,polygon
211185273,Chiesa di San Sebastiano,polygon
317362257,Edicola della Madonna del Carmine,point
-1892856,Basilica di San Marco,polygon
1383527563,Chiesa S. Maria Assunta,point
36687606,Madonna della Salute,polygon
202954109,Parrocchia Sacro Cuore al Fortino,polygon
190387793,Cattedrale di San Giusto,polygon
1263843586,Cappella Notre-Dame-De-La-Garde,point
167023548,Chiesa di Santa Maria Annunciata di Betlemme,polygon
220100639,Chiesa di San Giovanni,polygon
36684682,Cappella di San Canciano,polygon
164201802,Santa Rita,polygon
58644786,Chiesa di Sant'Ermete,polygon
97225073,Maria SS. Madre della Misericordia,polygon
189054320,Chiesa,polygon
171381672,Sala del Regno dei Testimoni di Geova,polygon
205902858,Chiesa dei SS. Fermo e Rustico (nuova),polygon
189539674,Santa Maria in Binda,polygon
2173392436,San Luca,point
32562699,Eremo Le Celle,polygon
1404630660,Santuario di Madonna delle Grazie,point
1667455605,Parrocchia di Codogno,point
186335884,Chiesa della Madonna del Carmelo,polygon
59410882,Chiesa di San Secondo,polygon
305508575,Cappella Regina della Pace,point
861199856,Chiesa di Ponte di Mossano,point
102706117,Chiesa Di San Giovanni,polygon
105139132,"Chiesa del Collegio, ex Collegio dei Gesuiti",polygon
183883463,S. Rocco,polygon
79417358,Chiesa di Sant'Ambrogio,polygon
35984624,SS:Gervasio e Protasio,polygon
180715722,Chiesa di San Michele al Monte Barro,polygon
118356570,Pieve di San Giovanni Battista a Molli,polygon
1429480131,Sinagoghe di Ancona,point
169639053,Chiesa di Sant'Apollonio,polygon
2219588420,chisea dell'Annunziata,point
42262911,Convento Frati Francescani,polygon
1050954566,Santa Maria Maggiore,point
1977052261,Sant' Anna,point
1340063776,Altare,point
312712644,San Giorgio,point
1231713522,Cappella della Stazione,point
1944792540,Chiesa della Beata Vergine delle Grazie,point
1928641605,Ai Caduti della Balconia,point
1252301025,Tils,point
322038355,Istituto San Giuseppe di Cluny,point
148770485,Chiesa,polygon
294150082,Gesú Cristo Re di Tombe,point
36685319,S. Maria Maddalena,polygon
166060325,Chiesa della Santissima Annunziata,polygon
153205659,Santa Maria dell'Itria,polygon
36686481,Santa Maria della Misericordia,polygon
2315600186,Cappella XVIII,point
494932948,Chiesa parrocchiale della Trinità,point
173058187,Chiesa di Santa Margherita,polygon
36684647,Chiesa della Beata Vergine delle Grazie,polygon
388478098,Duomo di Santa Maria Assunta,point
191142035,Chiesa di San Rocco,polygon
-1983550,Chiesa di San Francesco,polygon
190468853,Chiesa dello Spirito Santo,polygon
199118429,Chiesa di San Rocco,polygon
48422406,San Cristoforo,polygon
182136558,Santa Elisabetta,polygon
128176325,Chiesa parrocchiale San Giovanni Bosco,polygon
221596297,Chiesa dell'Angelo Custode,polygon
95124230,Santuario Madonna dell'Angelo,polygon
89985362,Chiesa di Santa Maria della Concezione in Campo Marzio,polygon
187549126,"Chiesa della Madonna di Buon Consiglio, Opera Don Orione",polygon
171213893,Monastero di San Cipriano,polygon
31953603,Santuario della Madonna dei Campi,polygon
37201513,Chiesa Ravina,polygon
100607506,Madonna del Soccorso,polygon
139025985,Eremo di San Rocchetto,polygon
130456516,Chiesa Nuova,polygon
146101008,Chiesetta di San Bernardino,polygon
1754756772,San Pietro,point
158548106,Alpeggio La Certosa,polygon
193286275,Chiesa del Sacro Cuore,polygon
138919226,San Michele Arcangelo,polygon
154057369,Pieve di Santa Maria Assunta,polygon
174691732,Cappella del Viandante,polygon
673004841,Chiesa di Santa Maria del Buon Consiglio,point
148140759,Chiesa di Fanzolo,polygon
71321062,Chiesa di Santa Sabina,polygon
181935615,Istituto Emiliani,polygon
36687124,S. Giuliana,polygon
2278776640,Cappella di Sant'Antonio,point
1438115747,Parrochiale Contile,point
92403959,Cappuccini,polygon
178063929,Chiesa di San Paolo,polygon
151938834,Chiesa di Sant'Antonino,polygon
1404791079,Santuario San Leonardo,point
58453631,Madonna del soccorso,polygon
2284704495,Chiesa di San Rocco,point
215101289,Chiesa dei Santi Pietro e Paolo,polygon
212703496,Santuario Beata Vergine della Misericordia,polygon
500871183,Sant'Apollinare,point
1882218928,Chiesa dell'Annunziata,point
218923751,Chiesa Madonna della Mercede,polygon
2286661665,Santuario della Madonna di Oropa,point
1234613222,Spirito Santo,point
1426818541,S. Maria Mater Domini,point
203377737,Chiesa di San Giuseppe,polygon
201020434,San Lorenzo,polygon
552453956,Chiesa di San Rocco,point
168959764,Chiesa di San Cono,polygon
89985320,Santa Maria Maddalena in Campo Marzio,polygon
2093047812,Chiesa Parrocchiale San Cristoforo,point
96939917,Chiesa Santissimo Crocifisso Maiorana,polygon
141226238,Chiesa dell'Immacolata,polygon
219307105,Ss. Sacramento,polygon
-2168760,Convento della Santissima Annunciata Dei servi di Maria,polygon
1802212792,Maria ad nives,point
1203031771,San Carlo,point
804851147,Santa Maria,point
141323758,Chiesa di Maria SS. Annunziata,polygon
173515111,S. Anna,polygon
116741320,Pfarrkirche Maria Himmelfahrt,polygon
652633853,s. sebastiano,point
36685644,S. Ermacora,polygon
1941416835,Chiesa Parrocchiale Annunciazione della Beata Vergine Maria di Paderno del Grappa,point
512481890,Chiesa di Basaldella,point
534369887,Chiesa di San Vito,point
139456405,san Leopoldo,polygon
347421691,San Giuseppe,point
1408674146,S. Francesco,point
117493775,San Massimo,polygon
201385565,Chiesa di San Biagio del Poggio,polygon
109137978,Chiesa di Pizzocalvo,polygon
29411449,Chiesa di Sant'Agata la Vetere,polygon
108288018,Chiesa San Nicola di Bari,polygon
135537877,Cappella dei Pamphili,polygon
200962889,San Giovanni,polygon
110198919,Pieve di San Pietro a Cintoia,polygon
1988531702,Chiesa Madonna di Torre,point
108779637,Chiesa Navità di Maria,polygon
55379368,San Michele Arcangelo,polygon
203627546,Chiesa di San Vincenzo Ferreri,polygon
206166738,Chiesa di Sant'Agostino,polygon
1531963991,Cappella S. Bernardo,point
1321880290,Parrocchia di San Martino Ulmiano,point
419335278,Sant'Eugenio,point
116586763,San Giuseppe,polygon
150695005,Pieve dei Santi Giovanni ed Ermolao,polygon
1238288729,Chiesa dell'Immacolata Concezione o Dell'Ospedale,point
1233469742,San Giorgio,point
36687346,Madonna di Taviele,polygon
206488775,Parrocchia San Pietro Apostolo,polygon
60807545,Chiesa di Santo Stefano,polygon
125001393,Chiesa di San Martino,polygon
310221191,S. Giovanni Da Capestrano,point
189952413,Museo degli Argenti e dei Paramenti Sacri,polygon
114665339,Basilica di Sant'Agostino,polygon
191972555,Chiesa di S.Maria,polygon
54514440,N.S. Assunta,polygon
105950813,San Domenico,polygon
173634251,Santa Rita,polygon
1673650920,Santa Maria delle Grazie,point
6059367,San Nicola,polygon
84169458,Tempietto di San Gaetano,polygon
114530608,S.,polygon
1735166158,Cappella di Costalovaia,point
1133746744,Madonna di Valverde,point
677038982,San Cristoforo,point
202324226,Chiesa di San Martino,polygon
87997264,Chiesa di Sant'Agostino,polygon
2181231778,Chiesa del Rosario,point
170229101,Chiesetta della Madonna di Caravaggio,polygon
75248787,Sacro Cuore,polygon
62106376,Chiesa S.Giacomo,polygon
201206113,Mater Misericordiae,polygon
170621202,Santissima Trinità / Presveta Trojica,polygon
36684732,Chiesa di Santa Maria delle Grazie in Sabbionera,polygon
122519843,San Giovanni Bosco,polygon
1838682979,Chiesa Sacro Cuore,point
1985787080,Maria SS. di Costantinopoli,point
127055163,Chiesa,polygon
1097811682,Santuario Basilica Beata Vergine Del Rosario,point
36686977,S. Carlo,polygon
186176610,Chiesa di San Giacomo a Mugnano,polygon
152862706,Chiesetta di San Martino,polygon
1782527086,Parrocchia S.Andrea,point
2112603124,Chiesa Evangelica Valdese,point
104167593,Chiesa N.S. di Lourdes,polygon
559048290,Chiesa del Santissimo Sacramento,point
153595444,Cappella de Larderel,polygon
206582659,Chiesa di San Giacomo,polygon
36686293,San Gottardo Vescovo,polygon
131342587,Parrocchiale di San Lorenzo,polygon
179790780,Propositura dei Santi Giusto e Clemente,polygon
128678325,Chiesa Madonna delle Grazie,polygon
469522490,San Filippo,point
156249965,Oratorio di S. Antonio,polygon
1691281509,Sant'Iffredo,point
1457655376,Chiesa di San Giovanni,point
369764744,Santa Lucia,point
79885046,Santuario di Castelpetroso,polygon
113945762,Oratorio di Santa Elisabetta,polygon
370317811,Sacra Famiglia,point
36687727,Chiesa di San Giovanni Battista,polygon
163946851,San Fermo,polygon
1734419743,Chiesa di San Bartolomeo,point
-1850143,San Teodoro al Palatino,polygon
6059256,San Panfilo,polygon
195545113,Istituto suore di S. Dorotea,polygon
2284595754,Chiesa di Scampata,point
2186441527,Duomo di San Cassiano,point
123005961,Chiesa di San Grato,polygon
306597887,Chiesa di Serravalle,point
36686857,Madonna della Salute,polygon
197812761,Chiesa di Sant'Agata al Collegio,polygon
185521062,Cappella della Madonna del Gallo,polygon
1428098349,Chiesa Santa Lucia,point
197018426,Chiesa dei Santi Cosma e Damiano,polygon
158946241,Museo Civico - Lapidiraio di Montagnana,polygon
748783899,Chiesa di San Rocco,point
295022821,Chiesa dei sette dolori e di San Rocco,point
441097693,Chieda di S. Maria in Agello,point
692426475,Chiesa di San Giacomo della Marca,point
31587576,Chiesa di Sant'Anna,polygon
448942021,Via Crucis 1: Jesus before Pilate,point
86870875,Cappella della Madonna della Soledad,polygon
153922278,Chiesa di San Rocco,polygon
120811981,Santi Fabiano e Sebastiano,polygon
24881563,Basilica di Santa Maria del Santo Spirito,polygon
1496364520,Chiesa di San Vitale,point
109066906,Chiesa di San Michele del Gesù,polygon
1790229801,Chiesa di San Pietro,point
36685570,S. Caterina,polygon
160246812,Eremo di Busca,polygon
61653037,Santa Maria delle Grazie,polygon
1427755764,Canova,point
209221681,Chiesa Maria SS. delle Grazie,polygon
47373357,Chiesa di Savignano,polygon
185988247,Chiesa di Sant'Erasmo,polygon
36687540,S. Rocco,polygon
150685033,Santa Teresa del Bambin Gesù,polygon
36684791,Chiesa di San Francesco d'Assisi,polygon
77181677,San Brunello,polygon
1822588630,Santuario De Notre Dame De Bon Secours,point
2131147464,La Spatola,point
36685073,Santuario del Preval,polygon
1214517053,Mosque,point
1738723379,Chiesa,point
197348379,San Jacopo,polygon
188413338,Pieve di Sicelle,polygon
492892889,Canonica di San Bruzio (San Tiburzio),point
1585881557,Santa Sabina,point
144017847,San Lorenzo,polygon
1646766519,Santuario della Madonna,point
24593951,San Michele Arcangelo,polygon
886915836,Sint Bernard,point
116955575,San Domenico Savio,polygon
181322166,Santissimo Crocifisso,polygon
36687028,Ancona Nuova,polygon
1547534718,Chiesa di San Martino,point
47807479,Chiesa Di San Pietro Alle Scale,polygon
166125888,Chiesa di San Agostino,polygon
48963529,San Martino Vescovo,polygon
556636533,S. Maurizio - Mauritius,point
765803155,Chiesa di Campolongo,point
186942829,Madonna delle Grazie,polygon
1403760199,Chiesa dei Santi Cosma e Damiano,point
168990773,Duomo,polygon
2320446261,Chiesa di Albaro,point
846694709,Santa Maria Lacrimosa degli Alemanni,point
1705455833,Cappella San Lazzaro,point
199482458,Chiesa della Santissima Trinità,polygon
36684690,Chiesa della Beata Vergine Assunta / Cerkev Blažene Device Marije Vnebovzete,polygon
80391900,Chiesa di San Giuseppe,polygon
1278015416,Chiesa di San Rocco,point
860047081,Chiesa Levigliani,point
567348119,Chiesa Matrice,point
36687789,S. Giovanni Battista,polygon
163214993,Santa Rosalia,polygon
86886724,S. Eulalia dei Catalani,polygon
36684899,Cappella della Madonna di Loreto,polygon
174335020,Chiesa San Bartolomeo Apostolo,polygon
1958905568,Certosa di Farneta,point
1681988808,San Giovanni Battista,point
321845994,San Michele a Montecarelli,point
155781860,Nostra Signora Assunta,polygon
128651644,Chiesa S.Quintino,polygon
48124848,Chiesa di San Tomaso Apostolo,polygon
112024727,Santi Lorenzo e Sebastiano,polygon
1970203381,Chiesa Dell'Immacolata,point
559112343,Chiesa di San Paolo,point
673003719,Chiesa di Sant'Agostino,point
210285106,Chiesa Madre,polygon
44468889,Sinagoga,polygon
156451138,Parrocchia San Giovanni Evangelista,polygon
2094752068,chiesa della Madonna delle Grazie,point
793948189,Chiesa di San Michele,point
442717061,San Celso,point
1923304193,Santuario della Caravina,point
201835958,Santa Maria in Monterone,polygon
36191262,Madonna del Paradiso,polygon
344408985,Chiesa di San Giorgio,point
316794779,Chiesa Madre,point
1414454680,S.Maria delle Grazie,point
202332109,Chiesa di Sant'Antonio Abate,polygon
120872926,Chiesa dei Santi Filippo e Giacomo,polygon
1715267814,San Giovanni,point
871574779,S.Gioacchino e Sta. Anna,point
36684698,Chiesa Cattolica Parrocchiale Ss. Pietro e Paolo,polygon
138803298,Chiesa di Santa Maria della Pieta,polygon
1301233568,San Lorenzo,point
82203375,San Felice di Cantalice,polygon
859543556,Chiesa della Beata Vergine Maria Immacolata,point
1056466004,Testimoni di Geova,point
1949411189,Madono dal cret di Navos,point
69231803,Oratorio di San Grato,polygon
2089746162,Chiesa San Sebastiano,point
83104534,Beata Vergine Della Salute,polygon
140047481,Chiesa della Natività,polygon
701425184,Convento San Simeone,point
269063484,Chiesa di Ponte Pietra,point
36686762,S. Giovanni,polygon
89696075,Chiesa di San Pietro Martire,polygon
185593781,Chiesa di Sant'Alfonso Maria de' Liguori,polygon
121218017,Chiesa di Sant'Antonio Abate,polygon
64971744,Chiesa dei Sette Santi Fondatori,polygon
2271726563,Chiesa,point
186198726,Duomo di Adria,polygon
117744827,Santi Biagio e Carlo ai Catinari,polygon
204693146,San Rocco,polygon
147472077,Padri Passionisti,polygon
34225413,San Michele,polygon
110437238,Santuario della Madonna di Guadalupe,polygon
36686975,S. Vigilio,polygon
64472277,Oratorio di S. Giovanni Battista,polygon
503878628,Sant'Antonio da Padova,point
44963109,Chiesa di S. Maria della Visitazione,polygon
138803212,San Biagio,polygon
98315401,Pieve di San Pietro a Ripoli,polygon
88651983,S. Maria di Chiaravalle della Castagnola,polygon
149694659,S. Antioco,polygon
109159455,Ex Chiesa di San Nicolò,polygon
1334285530,Chiesa di Santa Maria la Nova,point
137547138,Parrocchia Santi Guglielmo e Pellegrino,polygon
28391618,Chiesa di San Martino e l'Immacolata,polygon
156046565,Chiesa di Campriano,polygon
654128419,Chiesa dei morti del Ravarolo,point
1234792370,San Michele Arcangelo,point
27752664,Abbazia Benedettina di Santa Maria,polygon
-2247714,Chiesa dell'Ospedale,polygon
42808459,Chiesa di San Bartolo in Tuto,polygon
36686377,Chiesa di San Giuseppe,polygon
2099656620,Cappelletta,point
117175223,Chiesa di San Martino,polygon
2263212223,Cappella della Madonna del Gabbio Grande,point
183450453,Santa Maria Assunta,polygon
51455628,Chiesa della Croce,polygon
156250040,Chiesa di S. Agostino,polygon
160484874,San Biagio,polygon
61562630,Chiesa di San Gaetano,polygon
184948492,Parrocchia di Gesù Divin Lavoratore,polygon
167306147,San Carlo,polygon
126616528,Chiesa di Santa Maria Monteluce,polygon
-2234319,Della libertà,polygon
1372172614,Madonna del Buso,point
120666936,chiesa della Costa,polygon
195447242,Cappella di Santa Maria Maddalena,polygon
130807534,Santo Stefano Del Cacco,polygon
2281212778,Chiesa dell'Annunziata,point
79827362,Chiesa di Sant'Andrea,polygon
41415544,Santa Veneranda,polygon
892270991,Chiesa San Nicola di Bari,point
559535585,Cappella della Sabbia Rossa,point
343165709,San Michele in Bosco,point
169044848,Santa Maria del Giglio,polygon
860126239,San Sebastiano Martire,point
204444005,San Erasmo,polygon
178765510,Chiesa dei Santi Alessandro e Carlo,polygon
30960785,Chiesa di San Paolo,polygon
82255117,Santa Maria delle Grazie,polygon
83396196,S.Antonio,polygon
302688448,Santuario N.S. della Misericordia e S. Lorenzo (Virgo Potens),point
-1697194,Chiesa parrocchiale dello Spirito Santo,polygon
1432775084,Maestà Madonnina,point
1427497068,Addolorata,point
193159998,Oratorio di Sant'Erasmo,polygon
195984403,Chiesa Babbu Ettennu,polygon
1262059769,Cappella,point
430542843,Chiesa di San Giuseppe,point
204734306,Chiesa di S. Barnaba,polygon
2293760041,Chiesa,point
159853162,Cappella di Santa Maria,polygon
1221598507,Cappella di Santa Rita,point
31297918,Chiesa di San Rocco,point
91882330,Chiesa di San Martino,polygon
198504320,Chiesa di San Giovanni,polygon
36686163,S. Giovanni,polygon
72660183,Chiesa delle Grazie,polygon
1840420866,Chiesa di Sant'Antonio da Padova,point
201488969,Frati Domenicani,polygon
85567513,Santuario della Madonna dei Cappuccini,polygon
310284165,Nazzano,point
1290310771,Chiesa di San Antonio,point
169008895,Santa Maria La Nova,polygon
36400268,Suore Scolastiche,polygon
197170882,Piazza caduti sul lavoro,polygon
197030710,Chiesa dei Santi Filippo e Giacomo,polygon
165253165,Chiesa di San Martino,polygon
60579845,St. Georg,polygon
99837916,Sacro Cuore,polygon
2225344875,Santo Stefano,point
36685029,Chiesa del Sacro Cuore di Gesù,polygon
201904868,Maria SS Immacolata,polygon
170298612,Santi Filippo e Giacomo,polygon
206583776,San Marco,polygon
178758955,Chiesa S. Vincenzo e S. Anastasio,polygon
1745689080,Chiesa di Noceto,point
-1914221,S.Lucia (santuario),polygon
109684448,San Gregorio VII,polygon
119379341,Chiesetta del Donatore,polygon
317916360,Chiesa dei Padri Francescani,point
27030110,Chiesa di S. Giovanni a Porta Latina,polygon
1901987130,Santo Stefano,point
36684907,Sant'Agnese,polygon
439695234,Chiesa di Santa Maria e s.Jacopo a Querceto,point
844617553,St.Silvester,point
204612062,Chiesa Parrocchiale dei Ss. Gervasio e Protasio,polygon
200427161,Chiesa di Nogara,polygon
36687720,Pievedi Santa Maria oltre But,polygon
86571330,Chiesetta del San Martino,polygon
1153436348,Chiesa A.D.I.,point
6059423,Santa Chiara,polygon
194184780,Sacro Cuore di Maria,polygon
145041349,S. Maria del Cammino,polygon
217856632,Chiesa di San Giuseppe,polygon
208111270,San Genesio,polygon
849523275,Chiesa San Giorgio,point
