pagename,osm_id,osm_type,osm_lon,osm_lat,wiki_lon,wiki_lat,distance,intersects
Chiesa_di_Santa_Maria_dell'Anima,52334111,polygon,12.47166667,41.9,12.4720179316,41.8997120559,43.2720300516,False
Duomo_di_Civita_Castellana,164328871,polygon,12.41061111,42.28736111,12.4107153925,42.2874715568,14.9828812374,True
Chiesa_di_San_Michele_(Alghero),167906722,polygon,8.314328,40.557243,8.31444262503,40.5571732466,12.4196367703,False
Chiesa_di_Santa_Maria_in_Cappella,202988409,polygon,12.478026,41.887382,12.4781709748,41.887318141,13.9674099949,False
Tempio_civico_di_San_Sebastiano,45672228,polygon,9.186028,45.462144,9.18608995564,45.4622513043,12.8726976985,True
Basilica_di_Santa_Maria_in_Domnica,135618144,polygon,12.49555556,41.88472222,12.4955087822,41.8846696751,7.00968895476,True
Chiesa_di_Santa_Margherita_(Venezia),138841764,polygon,12.324154,45.435086,12.3241867152,45.4351084884,3.5776929233,True
Chiesa_di_Sant'Angelo_in_Pescheria,123530591,polygon,12.478741,41.892544,12.4787025575,41.8926497799,12.1745484616,False
Chiesa_di_Santo_Stefano_(Capraia_Isola),97550082,polygon,9.8307,43.03495278,9.8306459151,43.0349174863,5.89921111018,True
Chiesa_di_Santo_Stefano_(Arogno),139518763,polygon,8.98875,45.95944444,8.98865782792,45.9594752507,7.92347514089,True
Chiesa_di_San_Pietro_in_Oliveto,142804950,polygon,10.229154,45.542386,10.2293937604,45.5423988557,18.7795743192,True
Chiesa_di_San_Domenico_(San_Miniato),60966731,polygon,10.849125,43.67964444,10.8491824222,43.6794821653,18.6147713814,True
Santuario_di_Santa_Maria_di_Piazza,97554195,polygon,8.850399,45.61182,8.85033731933,45.6118196934,4.81141063492,True
Chiesa_dei_Santi_Michele_e_Silvestro,213788436,polygon,11.00768889,43.16736111,11.0076879796,43.1673833657,2.4736273142,True
Chiesa_di_San_Cristoforo_sul_Naviglio,24048692,polygon,9.154749,45.447711,9.15481333341,45.4477558844,7.08619908104,True
Chiesa_della_Santissima_Annunziata_(Alassio),222990111,polygon,8.17853611,44.01637778,8.17854667201,44.0163547039,2.70029144946,True
Chiesa_di_Sant'Andrea_(Livorno),339669892,point,10.318919,43.553641,10.3189630299,43.5534790702,18.3393927244,True
Chiesa_di_San_Francesco_(Alghero),102962041,polygon,8.313754,40.55827,8.31393489266,40.5582015015,17.1049321434,False
Chiesa_di_San_Ferdinando_(Livorno),87422360,polygon,10.30509,43.554318,10.3050522855,43.5542235331,10.9290881298,True
Chiesa_di_Santa_Maria_dei_Sette_Dolori,205735092,polygon,12.466198,41.889859,12.4662726005,41.889872711,6.37589860932,True
Chiesa_di_San_Giorgio_in_Velabro,123971348,polygon,12.483158,41.88958,12.4831612044,41.8896081573,3.13875044939,True
Chiesa_di_San_Sepolcro_(Milano),1422084348,point,9.185341,45.463129,9.18529722615,45.4630732442,7.0795551943,True
Pieve_di_Santa_Maria_Assunta_(Prata),199085666,polygon,10.98629722,43.08319722,10.9863031854,43.0831994101,0.543294484708,True
Chiesa_di_Nostra_Signora_del_Rosario_(Livorno),58665486,polygon,10.316141,43.539255,10.3161241537,43.5391465431,12.1265970387,True
Chiesa_dei_Santi_Francesco_e_Giustina,257439073,point,11.79414444,45.070875,11.7934304284,45.0710078848,58.1350462699,False
Chiesa_di_Sant'Agostino_(San_Gimignano),182534901,polygon,11.04170556,43.47070278,11.0418146616,43.4708114174,14.953754862,True
Chiesa_di_Sant'Egidio_(Roma),164588480,polygon,12.468876,41.890154,12.4686622701,41.8900997386,18.734031154,False
Chiesa_di_San_Regolo,162553503,polygon,10.91311111,43.55288889,10.9131151877,43.5528801271,1.02783639706,True
Chiesa_della_Madonna_di_Pie'_di_Piazza,174330425,polygon,10.688296,43.901979,10.6883014126,43.9019474667,3.5305558979,True
